,business_id,full_address,open,categories,city,review_count,name,neighborhoods,longitude,state,stars,latitude,type
6288,R0TyGazD5a0Wc7QkIAUTJQ,"7401 E Frank Lloyd Wright Blvd
Scottsdale, AZ 85260",False,"['Barbeque', 'Restaurants']",Scottsdale,12,Bad to the Bone BBQ,[],-111.9210057,AZ,3.0,33.6372504,business
6289,tI600wWPFDc4bxEvrbBpRQ,"4119 E Thomas Rd
Phoenix, AZ 85018",True,"['Car Wash', 'Automotive']",Phoenix,19,Simoniz Car Wash,[],-111.99297,AZ,3.0,33.480081,business
6290,l3nh2s9I0F_bKB3jn73FmQ,"6501 E Greenway Parkway
Suite 102
Scottsdale, AZ 85254",True,"['Local Services', 'Shipping Centers', 'Printing Services']",Scottsdale,3,The UPS Store,[],-111.9404813,AZ,4.5,33.6251792,business
6291,e58rZRC4TSmKnMr7aAIJlw,"6340 S Rural Rd
Ste 120
Tempe, AZ 85283",True,"['American (Traditional)', 'Restaurants']",Tempe,28,Mark's Cafe,[],-111.92938,AZ,4.0,33.365048,business
6292,sUT5Mjx1cLBpuISxPjFaLA,"Phoenix, AZ",True,"['Food', 'Desserts']",Phoenix,3,The Original Cobbler Factory,[],-112.0740373,AZ,3.5,33.4483771,business
6293,_YswYrpv6YdO3R3CP8R8oQ,"15233 N. Kierland Boulevard
Scottsdale, AZ 85254",True,"['Steakhouses', 'Restaurants']",Scottsdale,40,Morton's The Steakhouse,[],-111.9263251,AZ,3.0,33.625473,business
6294,mNkeCEBLdij7wYqT7DE4ag,"8921 W Thomas Rd
Phoenix, AZ 85037",True,['Shopping'],Phoenix,4,Walmart,[],-112.253741,AZ,2.5,33.4788092,business
6295,kP_NxoI4DyQ1y60i5xsTCQ,"731 E Union Hills Dr
Phoenix, AZ 85024",True,"['Food', 'Grocery', 'Shopping', 'Drugstores']",Phoenix,11,Bashas,[],-112.065023,AZ,3.0,33.653763,business
6296,FNZqovk1ZWI_z2YHw3b95w,"66 S. Dobson Rd. Ste-106
Mesa, AZ 85202",True,"['Vietnamese', 'Restaurants']",Mesa,5,Mylynn Cafe,[],-111.875779,AZ,2.5,33.413158,business
6297,gyPSkAFyz_fQLX1KOEI5Qg,"3931 E Camelback Rd
Phoenix, AZ 85018",True,"['Health & Medical', 'Urgent Care']",Phoenix,12,Doctors Express,[],-111.9967529,AZ,4.5,33.5097842,business
6298,2Rcde1wjg6FeczFB3TwS4A,"3335 W Peoria Ave
Phoenix, AZ 85029",True,"['Active Life', 'Amusement Parks']",Phoenix,3,Laser Quest,[],-112.1322472,AZ,4.5,33.5818779,business
6299,ydGdsIKnAkVHNI_2Vfhwcg,"18706 E Cattle Dr
Queen Creek, AZ 85142",True,"['Movers', 'Home Services']",Queen Creek,3,Taurus Moving,[],-111.679307,AZ,5.0,33.274062,business
6300,TzImzfIWkZTnetKl2a4-SQ,"420 S Mill Ave
Ste 201
Tempe, AZ 85281",True,"['Bars', 'Food', 'Breweries', 'Nightlife', 'American (New)', 'Sports Bars', 'Restaurants']",Tempe,132,Gordon Biersch Brewery Restaurant,[],-111.94047,AZ,3.5,33.425711,business
6301,OSL98Keoc2FSNx4a3ge5Uw,"131 E Baseline Rd
Tempe, AZ 85283",True,"['Burgers', 'Breakfast & Brunch', 'Sandwiches', 'Restaurants']",Tempe,90,U.S. Egg,[],-111.938030184884,AZ,4.0,33.3779965056747,business
6302,axwJI8G9CwDjynWBFQ-p5A,"16715 E Palisades Blvd
Fountain Hills, AZ 85268",True,"['Thrift Stores', 'Shopping']",Fountain Hills,3,Goodwill of Central Arizona,[],-111.719967,AZ,2.5,33.608324,business
6303,vANCNdPMrB4niP_48_YP1A,"851 W University Dr
Tempe, AZ 85281",True,"['Beauty & Spas', 'Hair Removal', 'Nail Salons']",Tempe,5,AZ Tip & Toes Nails,[],-111.9506569,AZ,3.0,33.4218911,business
6304,QSFFDslGzMqHTgVfeYluIg,"16835 E Shea Blvd
Fountain Hills, AZ 85269",True,"['Department Stores', 'Fashion', 'Shopping']",Fountain Hills,5,Dollar Tree,[],-111.7159154,AZ,3.5,33.5742904,business
6305,qX1X5sZUgIfD_6Bct0sRKA,"2156 E. Williams Field Rd.
Gilbert, AZ 85295",True,"['Sporting Goods', 'Fashion', 'Shopping', 'Sports Wear']",Gilbert,3,Lucy Activewear,[],-111.7437065,AZ,4.5,33.308675,business
6306,I_mPpc15e_97LXM1DiJVaA,"1949 W Ray Rd
Ste 14
Chandler, AZ 85224",True,['Pets'],Chandler,4,Pet Planet,[],-111.874965,AZ,5.0,33.319395,business
6307,iuwv-s0X3h-_BCnzsX2hTA,"2200 W Northern Ave
Phoenix, AZ 85021",True,"['Active Life', 'Day Spas', 'Beauty & Spas', 'Swimming Pools', 'Sports Clubs']",Phoenix,11,LA Fitness,[],-112.1065915,AZ,3.5,33.5531196,business
6308,UdKEeSbaLaGrEncZjKfr7Q,"1437 N 1st St
Ste 103
Phoenix, AZ 85004",True,"[""Women's Clothing"", 'Fashion', 'Shopping', 'Accessories']",Phoenix,34,Bunky Boutique,[],-112.072134,AZ,4.5,33.465368,business
6309,Szc6Wvt1i8VqSAOb2-7BAQ,"3570 S Val Vista Dr
Gilbert, AZ 85297",True,"['Sandwiches', 'Restaurants']",Gilbert,9,Port of Subs,[],-111.7557002,AZ,3.5,33.285875,business
6310,wAQIsvL19Zn8patYsqF4ew,"150 S Dobson Rd
Mesa, AZ 85202",True,"['Movers', 'Local Services', 'Home Services', 'Self Storage']",Mesa,3,UNITS Moving & Portable Storage,[],-111.8749295,AZ,5.0,33.4115212,business
6311,UB_JlcIRgQsdKzQZQyHjuw,"2775 N 15th Avenue
Phoenix, AZ 85007",True,[],Phoenix,6,Encanto 18 Hole Golf Course,[],-112.0909175,AZ,3.5,33.4783391,business
6312,Y99dzM62Up-vXsQVvJ22Eg,"6650 E Superstition Springs
Mesa, AZ 85206",True,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Mesa,4,Country Inn & Suites by Carlson-Mesa,[],-111.6933533,AZ,3.5,33.3854609,business
6313,lUdEnug4CMVh0DQjpsDVSQ,"7012 E Greenway Pkwy
Ste 120
Scottsdale, AZ 85254",True,"['Barbers', 'Beauty & Spas']",Scottsdale,5,V's Barbershop,[],-111.9297079,AZ,4.5,33.6230152,business
6314,SOvF2IM9LwgBYi1uGnUwrQ,"13719 W Bell Road
Surprise, AZ 85374",True,"['Books, Mags, Music & Video', 'Shopping', 'Bookstores']",Surprise,4,Barnes & Noble Booksellers,[],-112.3531697,AZ,3.5,33.6385811,business
6315,WkuYEGPXwTqTGCqWtJU5tQ,"2375 E Camelback Rd
Phoenix, AZ 85016",True,"['Food', 'Bagels']",Phoenix,11,Brueggers Bagels,[],-112.0308173,AZ,3.5,33.5086148,business
6316,owmcrAOmaJeB8O6UQlhgNw,"19880 N 59th Ave
Glendale, AZ 85308",True,"['Fast Food', 'Mexican', 'Restaurants']",Glendale,8,Del Taco 890,[],-112.1867434,AZ,2.5,33.665807,business
6317,DHk8is9rvfnATsW1AudWQg,"2710 W Bell Rd
Ste 1115
Phoenix, AZ 85053",True,"['Nightlife', 'Bars', 'Pizza', 'Sports Bars', 'Restaurants']",Phoenix,113,Santisi Brothers - Pizzeria & Sports Grill,[],-112.1201999,AZ,4.0,33.6400995,business
6318,BKu7z1FL9eBOTfZTR5RsmA,"767 E Broadway Rd
Mesa, AZ 85204",True,['Food'],Mesa,4,Tortas La Presa,[],-111.814358,AZ,4.5,33.4075879,business
6319,T2dwEcI56dl4siKpOq7QsA,"3668 W Anthem Way Ste B154
Anthem, AZ 85086",True,"['Tanning', 'Beauty & Spas']",Anthem,3,Planet Beach,[],-112.136883,AZ,5.0,33.866265,business
6320,L-GfuOmn9mv55571uXvf2A,"4349 W Bell Rd
Glendale, AZ 85311",True,"['Vietnamese', 'Restaurants']",Glendale,37,Nam Sao,[],-112.1530072,AZ,3.5,33.6392183,business
6321,QbQSjXwlZazlSqm-pctuEg,"1420 E Mountain View Rd
Phoenix, AZ 85020",True,"['Painters', 'Home Services']",Phoenix,11,AAA Painters,[],-112.051049,AZ,4.5,33.575463,business
6322,7SeQCPtsviz0L2YMHCz3-w,"385 W Baseline Rd
Gilbert, AZ 85233",True,"['Auto Repair', 'Automotive', 'Car Dealers']",Gilbert,8,Berge Volkswagen,[],-111.8412591,AZ,2.0,33.3786776,business
6323,frumWZFo9B-aVcTDtNOLww,"4707 W Pinnacle Peak Rd
Glendale, AZ 85310",True,"['Active Life', 'Golf']",Glendale,4,500 Club Golf Course,[],-112.1611769,AZ,3.5,33.6980889,business
6324,PfFR1wywNe0c78pfq7JgJA,"1126 N Scottsdale Rd
Tempe, AZ 85281",False,"['Bars', 'Gay Bars', 'Nightlife']",Tempe,4,The Door,[],-111.927581,AZ,3.5,33.441124,business
6325,9pGs5hcA-13x5o97XcMt_g,"1655 W Elliot Road
Tempe, AZ 85284",True,"['American (Traditional)', 'Restaurants']",Tempe,12,Applebee's Neighborhood Grill & Bar,[],-111.964449,AZ,3.0,33.347355,business
6326,WS1z1OAR0tRl4FsjdTGUFQ,"6015 N 16th St
Phoenix, AZ 85014",True,"['American (New)', 'Restaurants']",Phoenix,220,The Vig Uptown,[],-112.0474619,AZ,4.0,33.5242704,business
6327,cwXlbuifzbdn5ITys6B6BA,"2415 E Union Hills Dr
Phoenix, AZ 85050",True,"['Shopping', 'Drugstores', 'Beauty & Spas', 'Food', 'Convenience Stores', 'Cosmetics & Beauty Supply']",Phoenix,4,Walgreens,[],-112.030313014984,AZ,3.5,33.6544591092295,business
6328,dipzJ5BExpm6BtJ91mXd4Q,"2095 N Dobson Rd
Chandler, AZ 85224",True,"['Vietnamese', 'Restaurants']",Chandler,102,Pho Van,[],-111.8760633,AZ,4.0,33.3370939,business
6329,KNIw6kwf8LZkrS1lEnaLiw,"1641 E Camelback Rd
Phoenix, AZ 85016",True,"['Food', 'Bagels', 'Delis', 'Restaurants']",Phoenix,15,Einstein Bros Bagels,[],-112.045816,AZ,3.5,33.508756,business
6330,PLLM4iCYy_OrT-53IZ88Qw,"4929 W Chandler Blvd
Chandler, AZ 85226",True,"['Food', 'Desserts', 'Vegetarian', 'Indian', 'Restaurants']",Chandler,52,Cafe Krishna,[],-111.927065,AZ,3.5,33.304861,business
6331,IP_1LeKBGA5HYzNQrGqJGQ,"14 E Pierce St
Phoenix, AZ 85004",True,"['Food', 'Street Vendors', 'Restaurants', 'Salad', 'Juice Bars & Smoothies']",Phoenix,10,Mojo Bowl,[],-112.0736316,AZ,4.5,33.4555814,business
6332,6Xw-SA9pgUVPjUsCYI26qg,"4975 S Alma School Rd
Chandler, AZ 85248",False,"['Food', 'Grocery']",Chandler,3,AJ's Fine Foods,[],-111.8583559,AZ,4.0,33.2333724,business
6333,04ooBGyXogN57dhLgJaQ1Q,"1919 E Camelback Rd
Phoenix, AZ 85016",True,"['Fashion', 'Shopping', 'Accessories', 'Party & Event Planning', 'Event Planning & Services', ""Women's Clothing""]",Phoenix,3,Priceless Clothing Company,[],-112.0409994,AZ,3.0,33.5090018,business
6334,eH5o5va_mMa5_lvCdS-gqw,"7014 E Camelback Rd
Ste 2139
Scottsdale, AZ 85251",True,"['Talent Agencies', 'Professional Services']",Scottsdale,3,The Agency Arizona,[],-111.9296765,AZ,3.5,33.5025941,business
6335,M0Ulu3PzwBumgOZJL-6KnQ,"1920 W Germann Rd
Chandler, AZ 85286",True,"['American (Traditional)', 'Restaurants']",Chandler,148,BLD,[],-111.8753205,AZ,3.5,33.2762703,business
6336,HEI4WFai9zoixD5GhCnbeg,"9140 N 43rd Ave
Glendale, AZ 85302",True,"['Buffets', 'Chinese', 'Restaurants']",Glendale,15,Chang's Chinese Buffet,[],-112.152056,AZ,3.5,33.568894,business
6337,Sug20LoVRUG6mk1rxOJxmQ,"724 W Baseline Rd
Mesa, AZ 85210",True,['Food'],Mesa,3,Restaurant Depot,[],-111.847999,AZ,3.5,33.379862,business
6338,beZVUfO1d2fS0wG8Alrvhg,"2301 N Central Ave
Phoenix, AZ 85004",False,"['Food', 'Beer, Wine & Spirits', 'Sandwiches', 'Restaurants']",Phoenix,7,"Arcadia Farms, Heard Museum",[],-112.0734644,AZ,4.0,33.4726589,business
6339,2XD3bY-ETIpMlsI7JuwysQ,"4130 N Marshall Way
Scottsdale, AZ 85251",True,"['Arts & Entertainment', 'Art Galleries', 'Shopping']",Scottsdale,4,Art One Gallery,[],-111.929345,AZ,4.0,33.495605,business
6340,XJc9Ueb3avGpYaj5Ll92hg,"1515 N 7th Ave
Phoenix, AZ 85003",True,"['Burgers', 'Restaurants']",Phoenix,13,Five Guys Burgers And Fries,[],-112.082405090332,AZ,4.0,33.465503692627,business
6341,bkjLUcruULkMSdCmbZTryg,"8621 N 27th Ave
Phoenix, AZ 85051",True,"['Home Services', 'Flooring']",Phoenix,3,Floor Source,[],-112.1166771,AZ,5.0,33.5626707,business
6342,0yBs5wbVw9gTIDe9Z-rMTg,"7210 E 2nd St
Scottsdale, AZ 85251",False,"['American (New)', 'Restaurants']",Scottsdale,44,Bonfire Grill and Bar,[],-111.925624,AZ,4.0,33.491695,business
6343,FeHYREPxdHipLhBVudE3yQ,"9810 N Metro Pkwy W
Phoenix, AZ 85051",False,"['Hair Salons', 'Shopping', 'Cosmetics & Beauty Supply', 'Beauty & Spas']",Phoenix,3,Ulta Salon Cosmetics & Fragrance,[],-112.1248329,AZ,5.0,33.5751657,business
6344,uvEnqpFIAGIA-Absj8Sz7A,"2020 N 75th Avenue
Phoenix, AZ 85035",True,"['Department Stores', 'Grocery', 'Fashion', 'Shopping', 'Food', 'Mobile Phones']",Phoenix,6,Walmart,[],-112.222977,AZ,2.5,33.471068,business
6345,myZKpkxq5cjf_Zz4oLNnYA,"7014 E Camelback Rd
Ste 2069
Scottsdale, AZ 85251",True,"['Kitchen & Bath', 'Shopping', 'Cosmetics & Beauty Supply', 'Home & Garden', 'Beauty & Spas']",Scottsdale,4,Bath & Body Works,[],-111.9296765,AZ,4.5,33.5025941,business
6346,5uvMoqO_XPMsNXzPoezp4w,"1121 S Wilbur
Mesa, AZ 85210",True,"['Auto Repair', 'Automotive']",Mesa,3,German Motors of Mesa,[],-111.8241,AZ,5.0,33.394443,business
6347,JOZqBKIOB8WEBAWm7v1JFA,"3701 E Indian School Rd
Phoenix, AZ 85018",True,"['Breakfast & Brunch', 'Sandwiches', 'Restaurants']",Phoenix,74,Acacia Cafe,[],-112.0019948,AZ,4.0,33.4949416,business
6348,_JnSgL8E43Qu4P_C7vPMvg,"3641 E Lavender Ln
Phoenix, AZ 85044",True,"['Home Services', 'Heating & Air Conditioning/HVAC']",Phoenix,3,Absolute Air Technologies,[],-112.003805,AZ,5.0,33.324693,business
6349,qRBeZAFiId0ainBtpFSGuQ,"4855 E Warner Rd
Ste A31
Phoenix, AZ 85044",True,"['Pubs', 'Bars', 'Nightlife', 'Restaurants']",Phoenix,40,Public House Garage,[],-111.98029,AZ,3.5,33.330435,business
6350,EzezmygHbzPCFTyzh_ZBWA,"21029 N Cave Creek Rd
Phoenix, AZ 85024",True,"['Tires', 'Automotive']",Phoenix,5,Big O Tire Stores,[],-112.0308733,AZ,2.5,33.6777292,business
6351,b5cEoKR8iQliq-yT2_O0LQ,"3313 N Hayden Rd
Scottsdale, AZ 85251",True,"['Nightlife', 'Breakfast & Brunch', 'Mexican', 'Bars', 'Restaurants']",Scottsdale,262,Carlsbad Tavern,[],-111.908738,AZ,4.0,33.4869182,business
6352,mrMF-W7TOUPRX94SEJGMjA,"3632 W Pinnacle Peak Rd
Glendale, AZ 85310",True,"['Pizza', 'Restaurants']",Glendale,4,Domino's Pizza,[],-112.1409203,AZ,3.5,33.6983498,business
6353,YIrhAqWgBApq1W0ghfaBxw,"2205 W Olive Way
Chandler, AZ 85248",True,"['Home Cleaning', 'Home Services']",Chandler,3,Arizona Air Duct Cleaning Co,[],-111.879143,AZ,3.5,33.246853,business
6354,jVp2NDys7GX81jLFn8kGhQ,"13367 W Grand Ave
Surprise, AZ 85374",True,"['Mexican', 'Restaurants']",Surprise,12,Del Taco,[],-112.3489606,AZ,3.0,33.6372835,business
6355,-PA_1J9JzxLcluTOw2gZjw,"15560 N Frank Lloyd Wright Blvd
Scottsdale, AZ 85260",True,"['Hawaiian', 'Barbeque', 'Restaurants']",Scottsdale,20,Ono Hawaiian BBQ,[],-111.889479,AZ,3.0,33.629192,business
6356,wNbBU48BXDYXuH3w_a61gA,"5031 E Ray Road
Phoenix, AZ 85044",True,"['Arts & Crafts', 'Shopping', 'Costumes']",Phoenix,7,Party City,[],-111.975537,AZ,1.5,33.3197757,business
6357,OZ8zJkZ9QQV89NkXnfQ8bQ,"7848 E Redfield Rd
Ste 17
Scottsdale, AZ 85260",True,"['Shopping', 'Home & Garden', 'Furniture Stores']",Scottsdale,3,Airpark Consignment,[],-111.911034,AZ,5.0,33.614308,business
6358,XD7hxupuU3kkid0tqsD1nw,"5057 E Elliot Rd
Phoenix, AZ 85044",True,"['Beauty & Spas', 'Nail Salons']",Phoenix,6,Smiley Nails,[],-111.9766015,AZ,3.5,33.3488957,business
6359,bDSqqGGzbglvJ0HkIW5j4Q,"714 N Central Ave
Phoenix, AZ 85004",True,"['Food', 'Desserts', 'Pizza', 'Restaurants']",Phoenix,10,Miami Cafe,[],-112.0739325,AZ,4.5,33.4561612,business
6360,-7smFzvh2E2fOOYs-0Dl8w,"3440 E Baseline Rd
Mesa, AZ 85234",True,"['Sandwiches', 'Restaurants']",Mesa,4,Chipotle,[],-111.7559874,AZ,4.5,33.3796242,business
6361,8xDLKyrVVNLDaX9zzybZQQ,"Scottsdale, AZ 85258",True,"['Event Planning & Services', 'Caterers']",Scottsdale,4,Saffron Kitchen,[],-111.8985922,AZ,5.0,33.5669912,business
6362,R10n8BjvPvQtgJh4DcZUIg,"5110 E McDowell Rd
Phoenix, AZ 85008",True,['Nightlife'],Phoenix,7,Jugheads,[],-111.9716369,AZ,2.5,33.4656464,business
6363,azBHKHqif0NXO3xcALo5VQ,"3235 W Ray Rd
Ste 1
Chandler, AZ 85226",False,"['Pizza', 'Sandwiches', 'Restaurants']",Chandler,34,Spicy Pickle,[],-111.89549446106,AZ,3.5,33.3197706645368,business
6364,b3mfNkad2uxdlKLrS3hDCg,"4810 E McKellips Rd
Mesa, AZ 85215",True,"['Food', 'Beer, Wine & Spirits', 'Bars', 'Nightlife']",Mesa,32,The Monastery,[],-111.7274256,AZ,3.5,33.4518379,business
6365,NLwoqRvU45qQqU_eNEEarw,"6030 W. Behrend Dr
Ste 113
Glendale, AZ 85308",True,"['Sporting Goods', 'Bikes', 'Shopping']",Glendale,5,Bicycle Depot of Arizona,[],-112.187126,AZ,5.0,33.665863,business
6366,z6vO1HR8L2iW4avr610XKw,"4013 N Brown Ave
Scottsdale, AZ 85251",True,"['Restaurants', 'American (New)', 'Karaoke', 'Nightlife']",Scottsdale,89,The Grapevine,[],-111.924219,AZ,3.0,33.494295,business
6367,kVvmLxRmbbYCLErtfw3ySw,"3411 N 16th St
Phoenix, AZ 85016",True,"['Home Services', 'Real Estate', 'Apartments']",Phoenix,5,Arioso City Lofts,[],-112.047329,AZ,2.0,33.487706,business
6368,ASxUPQGzDomkggD6S4brpg,"2530 W Chandler Blvd
Chandler, AZ 85224",False,"['Seafood', 'Restaurants']",Chandler,3,Redfish,[],-111.887397,AZ,3.5,33.306359,business
6369,hD3Vkgq7dCpkpr4AeQJzrg,"8417 E McDowell Rd
Ste 102
Scottsdale, AZ 85257",True,"['Massage Therapy', 'Health & Medical', 'Physical Therapy', 'Chiropractors']",Scottsdale,18,American Chiropractic Center,[],-111.899676,AZ,4.5,33.465448,business
6370,v9kvCYcSjMI7nYIcXwjunQ,"8341 E Gelding Dr
Scottsdale, AZ 85260",True,"['Real Estate', 'Real Estate Services', 'Home Services', 'Real Estate Agents']",Scottsdale,4,Bryan Hamby,[],-111.901117,AZ,5.0,33.615055,business
6371,VlHp9AFc9repIF6braYCCg,"4720 N Scottsdale Rd
Scottsdale, AZ 85251",True,"['Arts & Entertainment', 'Performing Arts']",Scottsdale,12,Desert Stages Theatre,[],-111.9261124,AZ,4.5,33.5057371,business
6372,9MOG9qv7mVlGECv2UcDOnA,"1200 S Eucalyptus Pl
Chandler, AZ 85286",True,"['Electricians', 'Home Services']",Chandler,6,All-Valley Electric,[],-111.806503,AZ,5.0,33.288633,business
6373,e10J4FIeeMEntDLoPqgMgw,"4858 E Baseline Rd
Ste 101
Mesa, AZ 85206",True,"['Local Services', 'Pest Control']",Mesa,4,Legacy Pest Control,[],-111.728112,AZ,3.0,33.381646,business
6374,mmWk2G5kTpluTBCdCGkfuw,"525 N Estrella Pkwy
Ste 105
Goodyear, AZ 85338",True,"['Pizza', 'Restaurants']",Goodyear,3,Doughboy's Pizza,[],-112.391747,AZ,2.5,33.452173,business
6375,EVRoFKVKbgP-rz9_6enViQ,"7375 W Chandler Blvd
Chandler, AZ 85226",True,"['Burgers', 'Restaurants']",Chandler,4,Whataburger,[],-111.968191,AZ,4.0,33.3051305,business
6376,kk85ivM6MQUtH8u642p1Ew,"13832 N 32nd St
Ste 100
Phoenix, AZ 85032",True,"['Active Life', 'Specialty Schools', 'Education', 'Swimming Lessons/Schools', 'Fitness & Instruction']",Phoenix,17,Hubbard Family Swim School,[],-112.0134719,AZ,5.0,33.6128152,business
6377,MJTds5mMqXEzYFI1TDCA8Q,"3131 E Thunderbird Rd
Phoenix, AZ 85032",True,"['Food', 'Grocery', 'Flowers & Gifts', 'Shopping', 'Florists']",Phoenix,5,Safeway Food & Drug,[],-112.013801,AZ,4.0,33.609866,business
6378,0Bilf-3-J8hIekQVWyRGWg,"17191 N Litchfield Rd
Surprise, AZ 85374",True,"['Greek', 'Restaurants', 'Mediterranean', 'Italian']",Surprise,7,Mike's Greek & Italian Cuisine,[],-112.3594317,AZ,3.0,33.6403184,business
6379,hNVcBhJSD5HyLKMf_Z7TaA,"12811 N Tatum Blvd
Ste A
Phoenix, AZ 85032",True,"['Bars', 'American (Traditional)', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']",Phoenix,32,Islands Restaurant,[],-111.977892,AZ,3.0,33.6040525,business
6380,mqQwChPNN4o4DhAzaGntIA,"4140 N 7th Ave
Phoenix, AZ 85013",True,"['American (Traditional)', 'Restaurants']",Phoenix,179,The Fry Bread House,[],-112.0839659,AZ,4.0,33.4964751,business
6381,FltN1Hnw4n7BORXJH1kaeg,"1588 E Bethany Home Rd
Phoenix, AZ 85014",False,"['Greek', 'Mediterranean', 'Middle Eastern', 'Restaurants']",Phoenix,7,Mediterranean House,[],-112.0479298,AZ,4.0,33.5237171,business
6382,jQQF_Vyu69j6VAqyLmqtag,"812 W Warner Rd
Chandler, AZ 85225",True,"['Shopping', 'Cosmetics & Beauty Supply', 'Beauty & Spas']",Chandler,4,Sally Beauty Supply,[],-111.8566468,AZ,4.5,33.3368091,business
6383,WQzz4_2HFKWnmfXgomnRjA,"Phoenix, AZ 85034",True,[],Phoenix,3,USA Limousines,[],-112.0178286,AZ,1.5,33.4382789,business
6384,fy4tLkVZd4Nhqqrs4ojXnw,"16638 S 18th Way
Phoenix, AZ 85048",True,"['Real Estate Services', 'Home Services', 'Real Estate']",Phoenix,6,Next Door Realty,[],-112.041459,AZ,5.0,33.2961979,business
6385,ladc7jWsCaOlaErCDdnubA,"3450 W Chandler Boulevard
Chandler, AZ 85226",True,['Restaurants'],Chandler,9,Baja Fresh,[],-111.9016698,AZ,2.0,33.3057002,business
6386,BLHR4o5R4uTuRV0uY-COjg,"8416 E Shea Blvd
Ste C-101
Scottsdale, AZ 85260",True,"['Optometrists', 'Laser Eye Surgery/Lasik', 'Ophthalmologists', 'Health & Medical', 'Doctors']",Scottsdale,7,Schwartz Laser Eye Center,[],-111.898909,AZ,4.5,33.583295,business
6387,OOOcDnF68bPvzWltI4Y0lg,"1609 E Bell Rd
Ste B9
Phoenix, AZ 85022",True,"['Pet Groomers', 'Pet Services', 'Pets']",Phoenix,20,Hug N Pups Pet Grooming Salon & Dog Training,[],-112.0477218,AZ,5.0,33.6403191,business
6388,UHYxPlfmPLbEftz3Ntnfcg,"5055 W Ray Rd
Chandler, AZ 85226",False,"['Chinese', 'Restaurants']",Chandler,19,iKitchen,[],-111.929326,AZ,3.5,33.319374,business
6389,VPjh3v8HxBQbJog6tCG-oA,"4142 E Chandler Blvd
Ste 200
Phoenix, AZ 85048",True,"['Playgrounds', 'Gyms', 'Local Services', 'Child Care & Day Care', 'Fitness & Instruction', 'Active Life']",Phoenix,6,My Gym,[],-111.993252,AZ,5.0,33.305759,business
6390,OUVgJplug3Hk1QrOaxOL1g,"2303 N 44th St
Phoenix, AZ 85008",True,"['Local Services', 'Dry Cleaning & Laundry']",Phoenix,3,Krisply Kleen Cleaners,[],-111.9869692,AZ,5.0,33.4729919,business
6391,KIbFaBrZDX7rrYJInkv5Kg,"305 E Thomas Rd
Phoenix, AZ 85012",True,"['Mexican', 'Restaurants']",Phoenix,9,Del Taco,[],-112.069072,AZ,4.5,33.479778,business
6392,QXWXLEVGeONoZHLmHuFemQ,"4740 Baseline Rd
Phoenix, AZ 85040",True,"['American (Traditional)', 'Fast Food', 'Restaurants']",Phoenix,8,Sonic Drive-In,[],-111.979603,AZ,3.0,33.378667,business
6393,QVF5DZLpn5mmuZ9pjs_IMA,"7369 W Bell Rd
Ste 5A-1
Peoria, AZ 85382",False,"['Food', 'Ice Cream & Frozen Yogurt']",Peoria,27,Juju Berri,[],-112.218148,AZ,4.0,33.63713,business
6394,WiAY7lyT-DC7Zk3StMMp0g,"1910 S. Gilbert Rd.
Mesa, AZ 85204",True,"['Bars', 'American (Traditional)', 'Sports Bars', 'Nightlife', 'Chicken Wings', 'Restaurants']",Mesa,33,Tilted Kilt Pub & Eatery,[],-111.7888113,AZ,3.0,33.3805696,business
6395,H7_so2zcDoWluV-ER183iw,"1525 N. Central Ave.
Phoenix, AZ 85004",True,"['Shopping', 'Drugstores']",Phoenix,7,CVS Pharmacy,[],-112.073116,AZ,2.0,33.465269,business
6396,oU14CNDV_7_DNCUNiCzqEQ,"8463 W Monroe St
Peoria, AZ 85345",True,"['Libraries', 'Public Services & Government']",Peoria,3,Peoria Public Library,[],-112.2412034,AZ,4.0,33.5773184,business
6397,ATk3ShTVfXD35kfMELPH7Q,"2602 W Baseline Rd
Ste 1
Mesa, AZ 85202",True,"['Active Life', 'Martial Arts', 'Fitness & Instruction']",Mesa,3,Kajukenbo Arizona,[],-111.889808,AZ,5.0,33.3790959,business
6398,KTF-E3NfkJy2wiwcgOPyVQ,"7901 East Thomas Rd
Ste 108
Scottsdale, AZ 85251",True,"['Asian Fusion', 'Restaurants']",Scottsdale,130,Tottie's Asian Fusion,[],-111.9107414,AZ,4.0,33.4799784,business
6399,8GCl8kn9Nt8ifp2jdEemdw,"16611 S 40th St
Ste 100
Phoenix, AZ 85048",True,"['Dermatologists', 'Doctors', 'Health & Medical']",Phoenix,7,Stockton Dermatology,[],-111.9971322,AZ,2.5,33.2959935,business
6400,MhH1kl9faN3RvIO4ptumTg,"2501 W Happy Valley Rd
Ste 50-1250
Phoenix, AZ 85027",True,"['Hawaiian', 'Barbeque', 'Restaurants']",Phoenix,45,L&L Hawaiian BBQ,[],-112.111108853248,AZ,3.5,33.7112906335341,business
6401,-7XuLxfYwZ9x72mEKXdv0A,"5037 W Thomas Rd
Phoenix, AZ 85035",True,"['Chinese', 'Restaurants']",Phoenix,7,Lin's Golden Chinese Restaurant,[],-112.167718,AZ,4.5,33.48001,business
