,checkin_info,type,business_id
3997,"{'22-4': 1, '19-5': 2, '19-4': 1, '20-5': 1, '11-5': 1, '20-1': 1, '15-5': 1, '16-6': 1, '18-6': 1, '8-5': 1, '21-5': 2, '14-6': 1, '12-5': 1, '12-0': 1, '12-1': 1}",checkin,32X-4aALQG3Sc_o5hVrv7Q
3998,"{'9-1': 1, '11-5': 1, '16-0': 1, '15-0': 1, '19-1': 1, '19-0': 1, '14-1': 1, '13-3': 2, '15-4': 1, '17-5': 1, '18-3': 1, '16-6': 3, '17-1': 1, '16-2': 1, '14-4': 2, '11-1': 1, '10-2': 1, '12-4': 1, '10-6': 2}",checkin,N6ff0yyo9Cv_7XPz-YDoow
3999,"{'17-0': 1, '7-0': 2, '13-5': 1, '7-1': 1, '7-6': 1, '6-6': 2, '10-3': 1, '15-6': 1, '12-4': 1, '5-4': 1, '9-6': 1, '4-6': 2, '16-3': 1, '15-1': 2, '9-2': 2, '15-5': 3, '10-2': 1, '6-3': 1, '18-0': 1, '18-1': 2, '16-1': 2, '22-3': 1, '23-4': 1, '14-4': 3, '18-4': 1, '12-1': 3, '14-1': 4, '17-2': 1, '13-3': 1, '5-5': 9, '4-5': 1, '19-5': 1, '19-4': 2, '19-6': 2, '19-0': 1, '19-3': 1, '19-2': 1, '11-5': 2, '11-4': 2, '13-1': 1, '11-6': 4, '11-1': 3, '11-0': 3, '11-3': 3, '11-2': 5, '12-6': 1, '9-5': 5, '6-4': 4, '6-5': 5, '12-2': 2, '12-3': 1, '6-0': 1, '6-1': 2, '9-1': 3, '9-0': 2, '9-3': 2, '5-6': 5, '5-1': 1, '9-4': 3, '5-3': 3, '13-2': 4, '7-3': 4, '8-0': 3, '20-3': 2, '5-2': 3, '20-5': 1, '20-4': 1, '7-5': 2, '10-5': 1, '16-2': 1, '17-6': 2, '17-5': 1, '17-4': 1, '15-2': 2, '16-4': 2, '7-2': 1, '8-4': 2, '8-5': 1, '8-6': 4, '5-0': 1, '10-4': 1, '8-1': 9, '8-2': 2, '8-3': 4}",checkin,E9HqvnuwbXW7Jmet78xWJw
4000,"{'14-1': 1, '19-6': 1, '21-1': 1, '11-5': 1, '14-4': 1, '18-2': 1, '18-3': 2, '17-1': 1, '12-6': 1, '14-5': 1, '14-6': 1, '12-5': 1, '14-0': 1, '12-3': 1, '21-2': 1}",checkin,nbUFQy1d04CL2QEWstCD-g
4001,"{'18-1': 1, '18-4': 1, '14-5': 1, '14-6': 2, '19-3': 1, '11-5': 1, '11-4': 2, '11-6': 2, '11-1': 1, '11-3': 2, '11-2': 1, '12-4': 1, '12-5': 1, '12-2': 1, '12-3': 1, '12-0': 2, '9-5': 2, '13-2': 1, '20-2': 1, '16-2': 2, '17-2': 1, '10-1': 1, '10-2': 2, '10-4': 1, '10-5': 3}",checkin,pt-ELe9UjnpQBj72KZ5OSg
4002,"{'8-5': 6, '10-2': 1, '6-3': 1, '14-3': 1, '11-5': 5, '11-4': 6, '13-1': 1, '11-6': 7, '13-6': 1, '11-3': 4, '11-2': 1, '12-6': 3, '12-3': 3, '6-0': 1, '5-5': 2, '9-0': 3, '9-2': 1, '9-5': 4, '9-4': 1, '9-6': 7, '7-3': 1, '8-0': 3, '7-1': 1, '7-5': 2, '8-1': 1, '16-3': 1, '13-0': 1, '10-6': 4, '10-0': 1, '10-1': 1, '8-6': 5, '10-3': 1, '10-4': 3, '10-5': 4, '8-2': 1, '11-0': 4}",checkin,rF5uvk0-2_N60UxJ1NRl0g
4003,"{'9-5': 2, '10-5': 2, '11-5': 2, '17-0': 1, '8-1': 1, '8-2': 1}",checkin,L_leS8DGulj3iI0QdUppIA
4004,"{'15-5': 1, '15-6': 1, '18-0': 2, '22-6': 1, '18-3': 1, '18-4': 1, '14-4': 1, '14-5': 1, '14-6': 1, '14-0': 1, '19-5': 2, '19-4': 1, '19-6': 1, '19-2': 2, '13-5': 3, '12-6': 1, '12-1': 1, '20-1': 1, '7-2': 1, '20-3': 1, '20-5': 1, '16-3': 1, '17-4': 2, '16-6': 2, '16-5': 1, '10-3': 1, '10-5': 1}",checkin,_ZUjcIbbKAhRiPDbtKzOBg
4005,"{'15-6': 1, '18-0': 7, '18-1': 2, '18-2': 5, '18-3': 1, '18-4': 6, '18-5': 1, '18-6': 5, '19-4': 3, '19-6': 6, '19-1': 1, '19-0': 5, '19-3': 4, '19-2': 6, '13-6': 1, '13-5': 1, '12-5': 1, '20-0': 1, '20-3': 2, '20-2': 5, '20-5': 1, '20-4': 4, '20-6': 1, '17-6': 4, '17-5': 3, '17-3': 3, '16-5': 1, '21-4': 1, '21-5': 5, '21-1': 1, '21-2': 1, '21-3': 2}",checkin,mM_sT64i46AKPQtz26PCcg
4006,"{'19-4': 1, '20-4': 1, '19-2': 1, '18-2': 1, '18-4': 1, '16-4': 1, '17-0': 1, '12-2': 1}",checkin,0Apb1P7RzbQEkeJDuywlPQ
4007,"{'9-5': 2, '9-4': 1, '5-2': 1, '7-1': 1, '15-2': 1, '15-4': 1, '14-4': 1, '13-1': 1, '11-6': 1, '13-5': 1, '17-1': 1, '17-0': 1, '8-4': 1, '17-4': 1, '14-1': 1, '14-3': 1}",checkin,EYFZcfsrhdRlxoZVlgMIFw
4008,"{'12-6': 1, '9-0': 1, '12-3': 1, '11-5': 1, '17-2': 1}",checkin,4YZIJhHzu6Z4JmfsVjoHOQ
4009,"{'9-0': 1, '9-5': 1, '13-5': 1, '11-3': 1, '8-4': 1, '8-0': 1, '12-3': 1, '12-0': 1}",checkin,5vbBmHljaHVcQS4k6VxGVA
4010,"{'18-3': 10, '18-1': 1, '20-3': 1, '19-6': 1, '19-1': 1, '12-6': 1, '19-3': 2, '19-2': 1, '13-2': 1, '17-5': 1, '11-6': 3, '16-6': 3, '22-0': 1, '14-4': 1, '14-6': 1, '12-1': 2, '10-5': 3, '9-4': 1}",checkin,o2rrTbAxGXrdQKQvKDcGiA
4011,"{'19-5': 2, '14-0': 1, '20-3': 1, '19-6': 1, '19-0': 2, '19-3': 2, '19-2': 3, '18-0': 1, '18-1': 2, '18-2': 1, '22-2': 1, '21-0': 3, '21-1': 2}",checkin,AAkqVCuUGIP0gvY42_CRYA
4012,"{'9-4': 1, '11-4': 1, '12-2': 1, '15-3': 1, '12-0': 2, '12-6': 1, '13-3': 1, '13-2': 1, '13-1': 1, '11-6': 2, '11-1': 2, '11-0': 5, '11-3': 1, '11-2': 6, '10-0': 1, '10-1': 1, '14-3': 1, '14-0': 2, '14-2': 1, '12-1': 2}",checkin,0YCV8260mMgN0PxuzAtO3g
4013,"{'13-3': 1, '5-4': 1, '6-5': 1, '23-4': 1, '19-2': 1}",checkin,lFHYNtou9e9Q_VxHeNJ8mg
4014,"{'13-4': 1, '21-1': 1, '13-5': 1, '16-5': 1}",checkin,eXQe-HcbJq6kS1x2BR65Tg
4015,"{'9-5': 1, '18-3': 1, '19-5': 1, '20-5': 1, '19-1': 2, '19-3': 2, '20-6': 1, '18-0': 1, '18-2': 1, '11-6': 1, '16-6': 2, '17-2': 1, '18-6': 1, '15-0': 1, '12-6': 4, '15-6': 2, '10-5': 1, '10-6': 2, '11-0': 1}",checkin,9ocGgALmbzTZWOS7f7SYcA
4016,"{'8-2': 1, '17-6': 1, '8-6': 1, '15-5': 1, '17-5': 1, '18-0': 1, '18-1': 1, '22-4': 1, '23-6': 1, '18-5': 1, '23-5': 1, '18-4': 2, '14-6': 1, '14-0': 1, '7-2': 2, '0-0': 1, '19-5': 2, '19-4': 4, '19-6': 1, '19-1': 1, '19-0': 1, '1-6': 3, '11-5': 1, '13-2': 1, '13-6': 1, '7-1': 1, '9-5': 2, '18-3': 1, '9-6': 4, '7-3': 1, '3-6': 1, '20-3': 1, '20-5': 2, '20-4': 4, '16-2': 1, '16-3': 2, '16-0': 1, '17-4': 3, '17-3': 3, '17-2': 2, '16-4': 3, '17-0': 2, '21-4': 1, '21-5': 2, '21-6': 2, '10-5': 1, '10-6': 1}",checkin,i5Mf5SAxFFNt_MTxAPCH6A
4017,"{'20-4': 1, '19-2': 2, '18-0': 1, '23-3': 1, '22-5': 1, '18-3': 1, '18-4': 1, '18-5': 1, '23-4': 1, '14-5': 1, '0-2': 2, '19-5': 3, '1-0': 1, '19-1': 1, '19-0': 1, '1-6': 1, '11-5': 1, '11-6': 1, '11-0': 1, '13-5': 1, '10-1': 2, '12-6': 2, '12-5': 1, '12-3': 1, '9-1': 1, '9-2': 2, '9-5': 1, '9-4': 2, '9-6': 1, '7-3': 2, '7-6': 4, '10-5': 7, '17-6': 1, '17-5': 1, '17-4': 1, '17-0': 2, '8-4': 1, '8-5': 3, '8-6': 3, '8-3': 1, '21-1': 1, '10-6': 1, '13-6': 1}",checkin,RW0cELoDiJ-DkQntO3w4LQ
4018,"{'12-4': 1, '6-5': 1, '10-5': 1, '8-2': 1, '15-4': 1}",checkin,L64CfCiS_yUsgtnctjd82Q
4019,"{'8-1': 2, '15-3': 1, '10-4': 1, '18-2': 2, '14-5': 1, '14-0': 1, '14-1': 1, '19-2': 2, '11-4': 2, '13-0': 1, '12-6': 1, '6-2': 1, '5-5': 1, '9-0': 1, '5-2': 1, '7-3': 1, '7-2': 1, '20-3': 1, '7-0': 3, '20-5': 3, '7-4': 3, '17-6': 1, '17-0': 1, '8-5': 2, '8-6': 1, '8-0': 3, '7-1': 4, '8-2': 2}",checkin,RjmTpDoZEpjip-fN1wdfpw
4020,"{'11-6': 1, '15-1': 1, '12-2': 1, '19-1': 1, '13-1': 1, '15-6': 2, '11-5': 1, '17-6': 1, '18-2': 1, '17-4': 1, '11-1': 1, '13-6': 1, '13-5': 1, '13-4': 1, '12-6': 1, '12-4': 2, '10-4': 1, '10-6': 1}",checkin,4xLRmAD8QeqbN7Q7xTbmYg
4021,"{'13-3': 1, '11-5': 1, '13-0': 1, '17-3': 1, '21-6': 1, '6-5': 1}",checkin,axE3XDEO5VfY4OztDich4Q
4022,"{'22-4': 4, '21-1': 2, '7-6': 1, '23-3': 1, '12-6': 1, '7-4': 1, '13-0': 1, '22-1': 1, '6-6': 1, '23-2': 1, '23-6': 1, '22-5': 6, '10-6': 2, '22-6': 2, '15-0': 1, '15-5': 1, '15-4': 1, '7-2': 1, '15-6': 7, '18-0': 7, '18-1': 3, '18-2': 5, '23-1': 1, '18-4': 5, '18-5': 8, '23-4': 6, '23-5': 5, '14-4': 2, '22-3': 7, '14-6': 5, '14-0': 2, '17-5': 3, '17-2': 4, '17-3': 3, '0-5': 2, '0-6': 6, '18-6': 1, '2-6': 1, '16-4': 2, '0-2': 2, '19-5': 7, '19-4': 2, '19-6': 2, '1-5': 1, '19-0': 1, '19-3': 2, '19-2': 9, '11-4': 1, '11-6': 4, '10-0': 1, '13-6': 3, '13-5': 2, '14-5': 1, '23-0': 2, '12-4': 2, '1-6': 1, '12-1': 1, '9-3': 1, '9-5': 1, '18-3': 3, '9-6': 2, '20-1': 3, '20-0': 3, '20-3': 3, '20-2': 6, '20-5': 8, '20-4': 5, '3-3': 1, '20-6': 5, '16-2': 1, '17-6': 6, '16-0': 3, '17-4': 6, '16-6': 5, '8-2': 1, '17-1': 3, '16-5': 4, '21-4': 5, '21-5': 3, '21-6': 1, '8-0': 1, '10-5': 1, '21-2': 5, '21-3': 1}",checkin,jsJxRLGm8zjWm_HVR2FDnw
4023,"{'12-3': 1, '16-2': 1, '13-0': 2, '16-6': 1, '17-2': 1, '16-4': 1, '10-5': 1}",checkin,VfzUmXIgowYKutptfwR7Aw
4024,"{'18-0': 1, '18-1': 1, '18-2': 1, '16-1': 1, '14-4': 2, '17-3': 1, '9-1': 1, '19-5': 1, '19-6': 2, '13-2': 1, '11-1': 1, '11-0': 1, '12-5': 2, '12-2': 1, '12-0': 1, '12-1': 2, '5-5': 1, '9-4': 1, '17-4': 2, '16-6': 1, '17-2': 2, '17-1': 1, '17-0': 2, '8-5': 1, '8-1': 1, '21-3': 1}",checkin,DENQD7OTKne29w4KCSoQ1g
4025,"{'19-5': 1, '20-5': 1, '18-4': 1, '10-1': 1}",checkin,_IE5XDjxeM47NSzhg7sItg
4026,"{'20-3': 1, '18-3': 1, '12-2': 1}",checkin,KG3GwIcMKf0qYAtA-hN1MA
4027,"{'20-2': 1, '18-3': 1, '16-3': 1, '19-6': 2, '15-6': 1, '20-6': 1, '18-1': 1, '11-6': 1, '11-1': 1, '11-3': 1, '17-3': 1, '19-2': 1, '12-2': 1, '12-3': 1}",checkin,B5hhRbxDIADG-bFaQIEWag
4028,"{'9-3': 1, '9-5': 1, '9-4': 1, '15-4': 1, '18-0': 1, '13-5': 1, '14-4': 1, '12-5': 1, '12-1': 1}",checkin,DZZQhoOWmTcJi2iSBscV-g
4029,"{'18-0': 1, '18-4': 1, '22-0': 1, '15-5': 2, '20-4': 1, '19-3': 1, '15-6': 1, '11-5': 1, '17-6': 2, '12-6': 1, '17-4': 1, '11-1': 1, '11-0': 1, '21-5': 1, '10-0': 2, '14-5': 1, '14-6': 1, '19-2': 1, '15-4': 1}",checkin,Y5ftpklvYcdviNKMrRP_yw
4030,"{'17-4': 1, '14-2': 1, '18-6': 1}",checkin,NPxgifo782JgvfIDyDOTnQ
4031,"{'11-0': 1, '15-1': 2, '15-5': 2, '18-0': 4, '18-1': 2, '18-2': 2, '18-4': 1, '18-5': 3, '22-0': 1, '14-4': 2, '17-1': 1, '19-5': 1, '19-4': 1, '19-1': 1, '19-0': 1, '19-3': 1, '11-5': 2, '11-4': 4, '13-0': 1, '13-6': 2, '11-3': 2, '13-4': 1, '12-4': 3, '12-5': 5, '12-2': 2, '12-3': 3, '12-0': 2, '9-5': 2, '20-4': 1, '16-3': 2, '17-5': 1, '17-4': 1, '17-3': 1, '17-2': 2, '16-4': 1, '10-2': 1, '10-5': 4, '21-3': 1}",checkin,DeAnVirgOxQnI36V1W158A
4032,"{'22-5': 1, '22-4': 2, '22-3': 5, '22-2': 2, '22-1': 3, '22-0': 3, '19-5': 3, '19-4': 1, '19-6': 5, '19-1': 8, '19-0': 2, '19-3': 7, '19-2': 3, '11-5': 2, '11-4': 3, '11-6': 2, '11-1': 4, '11-0': 3, '11-3': 3, '12-6': 1, '12-4': 2, '12-5': 2, '12-3': 2, '12-0': 2, '12-1': 1, '16-2': 3, '20-1': 7, '16-1': 3, '16-5': 1, '21-4': 3, '21-5': 1, '21-0': 1, '21-1': 3, '21-2': 4, '21-3': 9, '7-4': 1, '16-3': 2, '15-1': 2, '15-3': 1, '15-2': 1, '15-5': 2, '15-4': 2, '15-6': 3, '18-0': 6, '18-1': 9, '18-2': 4, '18-3': 12, '18-4': 5, '18-5': 5, '18-6': 2, '6-0': 1, '8-6': 1, '8-0': 2, '8-3': 2, '23-0': 1, '23-1': 2, '23-4': 1, '23-5': 2, '0-4': 4, '0-5': 1, '0-6': 2, '2-6': 1, '0-3': 1, '13-3': 3, '13-1': 3, '13-0': 1, '13-6': 3, '13-5': 4, '9-2': 2, '9-4': 2, '7-3': 1, '20-0': 2, '20-3': 13, '20-2': 4, '20-5': 4, '20-4': 4, '20-6': 3, '17-6': 1, '17-5': 1, '17-4': 3, '17-3': 5, '17-2': 2, '17-1': 3, '17-0': 4, '10-0': 1, '10-1': 4, '10-2': 1, '10-3': 1, '10-4': 1, '10-5': 1, '10-6': 2, '14-4': 1, '14-5': 5, '14-6': 4, '14-0': 1, '14-2': 1, '14-3': 6, '1-6': 1}",checkin,U7jOpLoLXYphWFqS6JO8mQ
4033,"{'15-4': 1, '18-0': 1, '22-6': 3, '22-4': 2, '18-6': 1, '23-5': 1, '14-1': 1, '0-6': 1, '23-4': 1, '22-0': 1, '19-2': 1, '13-3': 1, '11-4': 1, '13-1': 1, '11-6': 2, '21-6': 1, '13-5': 1, '13-4': 1, '12-5': 1, '6-3': 1, '9-2': 1, '16-3': 1, '16-5': 2, '10-2': 2, '10-4': 2, '10-6': 2, '8-3': 2}",checkin,H3IBlFr4WTmMupkUcX7cDA
4034,"{'11-5': 1, '14-6': 1, '12-3': 1, '14-1': 1}",checkin,98czkMomXdoEugMk0VnJxQ
4035,"{'7-1': 1, '13-4': 1, '20-4': 1, '11-4': 1, '15-0': 1, '15-5': 1, '18-0': 1, '18-4': 4, '6-0': 1, '7-6': 1, '14-4': 1, '14-5': 1, '14-6': 2, '2-3': 1, '19-5': 1, '19-4': 1, '19-3': 1, '11-5': 6, '13-2': 1, '13-1': 1, '11-6': 16, '11-1': 1, '11-0': 3, '13-6': 2, '11-2': 1, '12-6': 12, '12-4': 1, '12-5': 1, '12-2': 1, '12-3': 1, '12-0': 2, '9-1': 2, '9-2': 1, '9-5': 9, '9-4': 2, '9-6': 7, '7-3': 1, '10-1': 2, '8-4': 3, '7-5': 1, '8-1': 1, '16-2': 1, '17-5': 1, '17-4': 1, '16-6': 1, '8-2': 1, '17-1': 1, '10-0': 3, '8-5': 4, '8-6': 7, '10-3': 1, '10-4': 2, '10-5': 10, '10-6': 13, '8-3': 1}",checkin,bDR6kF5Aw9guBkaahSAchw
4036,"{'15-0': 1, '18-5': 3, '14-5': 1, '19-4': 1, '19-0': 1, '19-3': 1, '11-5': 1, '11-6': 2, '11-0': 1, '13-5': 2, '11-2': 1, '12-6': 3, '12-2': 2, '10-2': 2, '12-0': 1, '12-1': 1, '9-6': 3, '17-6': 2, '17-0': 1, '8-6': 2, '10-4': 1, '10-6': 2}",checkin,xrs15F6cWdIXdLHyCUDjBg
4037,"{'15-1': 1, '15-3': 1, '15-2': 3, '15-5': 1, '18-2': 1, '14-4': 3, '14-2': 1, '11-5': 4, '13-2': 1, '13-1': 1, '13-0': 1, '11-1': 1, '13-5': 2, '13-4': 2, '12-4': 2, '12-5': 5, '6-2': 1, '12-3': 4, '5-6': 1, '9-4': 1, '11-4': 1, '7-1': 1, '7-0': 1, '16-1': 1, '16-6': 1, '8-4': 1, '10-1': 1, '10-3': 1, '10-4': 1, '10-5': 3, '8-3': 1}",checkin,XRBTHOXaJK_AJ2wy5mX_1A
4038,"{'11-5': 2, '13-5': 4, '14-2': 1}",checkin,ciQ_mDcweWDb1nWZSoZC0Q
4039,"{'15-0': 1, '13-0': 1, '15-4': 1, '13-2': 1}",checkin,ksJwN1vUlxHr3w0eVh9BnA
4040,"{'11-3': 2, '11-2': 1, '10-1': 1, '17-6': 1, '18-1': 2, '17-4': 1, '15-2': 3, '15-5': 3, '15-4': 4, '15-6': 1, '23-3': 1, '18-2': 3, '18-3': 5, '18-4': 1, '18-5': 3, '14-5': 3, '14-0': 1, '14-2': 1, '16-6': 1, '19-3': 1, '19-2': 1, '11-5': 5, '21-4': 2, '11-6': 2, '13-6': 2, '13-5': 7, '13-4': 5, '12-6': 3, '12-4': 2, '12-5': 3, '12-2': 1, '12-3': 2, '12-0': 1, '9-3': 1, '9-2': 1, '9-6': 1, '7-3': 2, '20-5': 1, '7-4': 1, '16-2': 1, '16-3': 5, '17-5': 3, '13-0': 1, '17-3': 3, '17-2': 3, '16-4': 2, '16-5': 2, '8-4': 3, '8-5': 2, '10-4': 2, '10-5': 2, '8-3': 2}",checkin,9YHZ0of-3vwIhBW3SBPLjA
4041,"{'11-3': 2, '11-0': 1, '22-5': 1, '17-4': 2, '15-5': 2, '15-4': 2, '18-0': 2, '18-1': 2, '18-2': 1, '22-4': 2, '18-4': 7, '18-5': 6, '18-6': 2, '23-5': 1, '14-5': 1, '14-6': 1, '17-5': 2, '17-1': 1, '19-5': 1, '19-4': 3, '16-5': 2, '19-0': 1, '19-2': 3, '11-5': 3, '11-4': 3, '11-1': 2, '13-6': 1, '13-5': 3, '12-6': 1, '12-4': 2, '12-5': 3, '12-2': 2, '12-3': 2, '12-0': 1, '12-1': 1, '23-4': 1, '4-4': 1, '18-3': 2, '13-2': 1, '20-0': 1, '20-5': 1, '20-4': 2, '20-6': 1, '17-6': 6, '16-0': 1, '16-1': 1, '17-3': 2, '17-2': 2, '16-4': 1, '17-0': 2, '21-4': 1, '21-6': 1, '10-4': 1, '21-3': 1}",checkin,EGiGWZp_zSqdeftiFQ7MbA
4042,"{'9-0': 1, '15-4': 1, '13-3': 1, '16-3': 1, '18-2': 1, '16-1': 1, '18-5': 2, '14-0': 1, '21-3': 1}",checkin,Gl_Cxnl_vFCfTGMlXxuEWw
4043,"{'11-6': 1, '18-3': 1, '19-1': 1, '20-5': 1, '19-3': 1, '15-6': 1, '11-5': 1, '17-5': 1, '17-4': 1, '17-3': 1, '17-0': 1, '15-5': 1}",checkin,Ao57uER6nnpa2KULpZDFrg
4044,"{'22-6': 1, '22-5': 15, '22-4': 33, '22-3': 10, '22-2': 10, '22-1': 2, '22-0': 3, '19-5': 7, '19-4': 13, '19-6': 8, '19-1': 10, '19-0': 11, '19-3': 13, '19-2': 17, '11-5': 9, '11-4': 5, '11-6': 9, '11-1': 5, '11-0': 3, '11-3': 4, '11-2': 7, '12-6': 7, '12-4': 9, '12-5': 7, '12-2': 3, '12-3': 9, '12-0': 7, '12-1': 4, '16-2': 18, '16-3': 24, '16-0': 11, '16-1': 9, '16-6': 8, '16-4': 11, '16-5': 9, '21-4': 19, '21-5': 19, '21-6': 11, '21-0': 5, '21-1': 13, '21-2': 14, '21-3': 15, '15-1': 9, '15-0': 12, '15-3': 4, '15-2': 9, '15-5': 6, '15-4': 6, '15-6': 13, '18-0': 7, '18-1': 13, '18-2': 16, '18-3': 14, '18-4': 16, '18-5': 15, '18-6': 7, '8-5': 2, '23-2': 9, '23-3': 7, '23-0': 1, '23-6': 3, '23-4': 31, '23-5': 12, '0-4': 1, '0-5': 4, '0-6': 5, '0-2': 1, '0-3': 3, '13-3': 6, '13-2': 3, '13-1': 8, '13-0': 6, '13-6': 12, '13-5': 6, '13-4': 7, '9-3': 2, '9-5': 3, '9-6': 1, '20-1': 11, '20-0': 14, '20-3': 8, '20-2': 23, '20-5': 9, '20-4': 9, '20-6': 8, '17-6': 8, '17-5': 13, '17-4': 20, '17-3': 12, '17-2': 13, '17-1': 5, '17-0': 9, '10-0': 2, '10-1': 2, '10-2': 1, '10-3': 5, '10-5': 5, '10-6': 3, '14-4': 9, '14-5': 7, '14-6': 15, '14-0': 9, '14-1': 14, '14-2': 3, '14-3': 5, '1-3': 1, '1-5': 2}",checkin,xsSnuGCCJD4OgWnOZ0zB4A
4045,"{'5-2': 1, '7-3': 1, '15-0': 1, '15-3': 1, '20-4': 1, '14-1': 1, '14-4': 1, '7-4': 1, '18-4': 1, '17-1': 1, '8-4': 1, '12-5': 1, '6-3': 1, '21-3': 1}",checkin,XaMp0myaLiXWRxrzYzwQxw
4046,"{'22-5': 1, '18-4': 1, '13-6': 1, '21-3': 1}",checkin,gVgJIBQDXHtgIS7p7uDa6Q
4047,"{'11-5': 1, '16-4': 1, '16-2': 1, '15-5': 1, '15-4': 1, '7-5': 1, '18-0': 1, '13-2': 1, '17-3': 1, '17-1': 1, '14-4': 1, '10-1': 1, '12-2': 1, '14-1': 1}",checkin,flgqBG9GfVTQN6ITWxOLbA
4048,"{'11-2': 1, '15-1': 2, '15-0': 4, '15-2': 3, '15-5': 3, '15-4': 1, '18-3': 1, '14-4': 1, '14-5': 3, '14-0': 1, '14-1': 2, '14-2': 2, '14-3': 1, '17-1': 2, '9-0': 1, '16-5': 3, '8-5': 1, '13-3': 2, '13-1': 4, '13-0': 2, '11-1': 3, '13-4': 2, '12-4': 3, '12-0': 1, '11-5': 2, '9-3': 1, '10-3': 1, '9-5': 1, '9-4': 3, '7-1': 2, '7-0': 4, '7-5': 1, '8-1': 2, '16-2': 3, '16-3': 2, '16-0': 1, '16-1': 4, '16-4': 1, '17-0': 1, '10-0': 1, '10-1': 1, '10-2': 2, '8-3': 2, '10-5': 3, '21-3': 1}",checkin,xun1GBrZzChBLHY6NrsnMg
4049,"{'15-5': 1, '18-1': 1, '18-2': 5, '18-3': 3, '18-4': 3, '18-5': 2, '19-5': 1, '19-4': 6, '19-6': 1, '19-1': 2, '19-2': 2, '13-1': 1, '13-5': 1, '20-3': 4, '20-2': 1, '20-5': 1, '20-4': 3, '17-5': 2, '17-4': 1, '21-4': 1, '21-5': 1, '8-6': 1}",checkin,7lp13T_FUmX1XjU2wen_qw
4050,"{'13-4': 1, '13-0': 1, '16-3': 1, '15-0': 3, '15-2': 1, '15-4': 1, '18-0': 3, '18-1': 3, '17-4': 2, '18-4': 1, '18-5': 2, '18-6': 2, '16-6': 1, '14-2': 2, '14-3': 1, '19-4': 8, '19-1': 1, '19-2': 1, '13-3': 3, '13-2': 2, '13-1': 3, '11-6': 2, '11-0': 6, '11-3': 7, '11-2': 2, '12-4': 4, '12-5': 2, '12-2': 8, '12-3': 2, '12-0': 4, '12-1': 1, '18-3': 1, '11-4': 4, '20-1': 1, '20-0': 1, '20-2': 1, '20-5': 2, '20-4': 2, '20-6': 2, '16-2': 1, '17-6': 2, '17-5': 4, '16-1': 2, '17-3': 2, '17-2': 2, '16-5': 2, '10-2': 1, '10-5': 2, '21-2': 1}",checkin,lNlVwSKqaxE7agiGKfCaAQ
4051,"{'13-4': 1, '13-1': 1, '11-1': 1, '17-0': 1, '12-2': 1, '12-0': 1}",checkin,UcEaSZ2nd721f0C67zN23w
4052,"{'22-4': 1, '18-5': 1, '11-6': 2, '18-1': 2, '15-3': 1, '19-6': 1, '15-5': 1, '9-3': 1, '18-0': 1, '17-6': 1, '13-4': 1, '18-3': 2, '17-2': 2, '16-4': 2, '17-0': 2, '12-6': 1, '17-4': 1, '12-2': 1, '14-3': 1}",checkin,RIgrLi3Jvz8lwAi04Fi8CA
4053,"{'5-4': 1, '0-6': 1, '20-4': 1, '23-2': 1, '8-4': 1, '23-4': 1, '21-4': 1}",checkin,5YAcdfhksYspetBRU2cxKA
4054,"{'22-6': 1, '22-5': 6, '22-4': 4, '22-1': 2, '19-5': 28, '19-4': 34, '19-6': 14, '19-1': 14, '19-0': 9, '19-3': 16, '19-2': 14, '11-5': 12, '11-4': 16, '11-6': 6, '11-1': 6, '11-0': 7, '11-3': 11, '11-2': 3, '12-6': 13, '12-4': 9, '12-5': 15, '12-2': 10, '12-3': 8, '12-0': 9, '12-1': 6, '16-2': 5, '16-3': 5, '16-0': 16, '16-1': 6, '16-6': 18, '16-4': 13, '16-5': 15, '21-4': 9, '21-5': 8, '21-6': 1, '21-0': 1, '21-1': 1, '21-2': 2, '21-3': 3, '15-1': 1, '15-0': 1, '15-3': 4, '15-2': 4, '15-5': 7, '15-4': 4, '15-6': 14, '18-0': 17, '18-1': 8, '18-2': 16, '18-3': 25, '18-4': 21, '18-5': 34, '18-6': 31, '8-1': 1, '23-2': 1, '23-4': 4, '23-5': 3, '0-5': 1, '0-6': 2, '0-1': 1, '13-3': 4, '13-2': 6, '13-1': 3, '13-0': 2, '13-6': 15, '13-5': 11, '13-4': 8, '9-1': 1, '4-3': 1, '9-5': 1, '20-1': 10, '20-0': 3, '20-3': 9, '20-2': 10, '20-5': 24, '20-4': 15, '7-5': 1, '20-6': 7, '17-6': 30, '17-5': 33, '17-4': 20, '17-3': 8, '17-2': 9, '17-1': 13, '17-0': 10, '10-0': 1, '10-1': 4, '10-2': 7, '10-3': 2, '10-4': 2, '10-5': 2, '14-4': 3, '14-5': 14, '14-6': 13, '14-0': 4, '14-3': 3}",checkin,rZbHg4ACfN3iShdsT47WKQ
